num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2025S089919;06/08/2025;9:00:00;CALL. PIO FELIPE, 32;32;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;2;Ingreso inferior o igual a 24 horas;444512;4471488;N;
2025S090060;06/08/2025;21:10:00;CMNO. VALDERRIBAS, 24;24;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;444259;4472028;N;
2025S090138;06/08/2025;14:00:00;AUTOV. M-607, +01700S;+01700S;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440854;4488081;N;
2025S090193;07/08/2025;9:40:00;SAN BERNARDO - JERONIMO DE LA QUINTANA;114;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440190;4475882;N;
2025S090214;07/08/2025;15:15:00;CALL. AQUITANIA / CALL. RIMINI;38;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447924;4474564;N;
2025S090310;07/08/2025;20:40:00;PLAZA. ENCUENTRO / AVDA. MORATALAZ;2;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;444754;4473006;N;
2025S090605;08/08/2025;18:59:00;CALL. SIERRA TOLEDANA / CALL. ALTO DEL LEON;7;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;443946;4472367;N;
2025S090896;09/08/2025;11:30:00;GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD / AUTOV. M-11;0;21;BARAJAS;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;450607;4479851;N;
2025S090917;09/08/2025;18:45:00;CALL. SANTA ENGRACIA, 122;122;7;CHAMBERÍ;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 60 a 64 años;Hombre;3;Ingreso superior a 24 horas;440505;4476960;N;
2025S091135;10/08/2025;18:35:00;CALL. TOLEDO, 132;132;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439546;4472953;N;
2025S091136;10/08/2025;22:00:00;CALL. CERRO DE LA PLATA, 15;15;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442821;4471987;N;
2025S091316;11/08/2025;18:15:00;AVDA. DEMOCRACIA, 1;1;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446953;4470353;N;
2025S091433;12/08/2025;7:00:00;CALL. ALFEREZ JUAN USERA, 37;37;11;CARABANCHEL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;;;437976;4471932;N;
2025S091510;12/08/2025;14:30:00;CALL. INMACULADA CONCEPCION, 45;45;11;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;;;439553;4471344;N;
2025S091544;12/08/2025;16:35:00;CALL. HERMOSILLA, 65;65;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;442352;4475276;N;
2025S091595;12/08/2025;15:10:00;PASEO. RECOLETOS / CALL. PRIM;21;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441339;4474903;N;
2025S091687;12/08/2025;23:25:00;CALL. DOCTOR ESQUERDO / CALL. POVEDILLA;23;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443270;4475209;N;
2025S091746;13/08/2025;8:20:00;CTRA. M-301, +00010;10;17;VILLAVERDE;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443131;4464405;N;
2025S091779;13/08/2025;12:50:00;CALL. CANDILEJAS / CALL. LA DILIGENCIA;58;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Mujer;;;443752;4470498;N;
2025S091801;13/08/2025;11:30:00;GTA. PATINES, 0;0;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;437496;4474313;N;
2025S091801;13/08/2025;11:30:00;GTA. PATINES, 0;0;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437496;4474313;N;
2025S091814;13/08/2025;16:10:00;CALL. HERMOSILLA, 89;89;4;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;;;442615;4475256;N;
2025S091814;13/08/2025;16:10:00;CALL. HERMOSILLA, 89;89;4;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Peatón;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442615;4475256;N;
2025S091866;13/08/2025;17:15:00;CALL. ANTRACITA, 2A;2A;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441305;4471258;N;
2025S092007;13/08/2025;23:10:00;CALL. VEZA / CALL. SANTA VALENTINA;2;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;;;440913;4479698;N;
2025S092099;14/08/2025;11:20:00;CALL. LOS ENCIERROS, 5;5;12;USERA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439996;4469127;N;
2025S092149;14/08/2025;13:05:00;CALL. SERENA, 74;74;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;443454;4469999;N;
2025S092230;14/08/2025;14:15:00;CTRA. ZARZON, 6;6;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;435650;4473640;N;
2025S092333;15/08/2025;0:08:00;CALL. IMPERIAL, 1;1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440031;4474029;N;
2025S092370;15/08/2025;0:30:00;PLAZA. ESPAÑA / CUSTA. SAN VICENTE;1;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439508;4474886;N;
2025S092639;15/08/2025;22:35:00;AVDA. LUIS ARAGONES, 4;4;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;1;Atención en urgencias sin posterior ingreso;449355;4476663;N;
2025S092706;15/08/2025;21:45:00;PASEO. YESERIAS / CALL. MELILLA;15A;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439645;4472361;N;
2025S092664;16/08/2025;10:10:00;GTA. OLGA RAMOS / CALL. SENDA DEL INFANTE;0;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;3;Ingreso superior a 24 horas;438659;4482610;N;
2025S092693;16/08/2025;15:45:00;CALL. ORENSE / AVDA. GENERAL PERON;37;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;441063;4478186;N;
2025S092720;16/08/2025;20:25:00;AVDA. LOS ROSALES / CALL. SILVINA;24;12;USERA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441592;4468564;N;
2025S092932;17/08/2025;19:40:00;PLAZA. EMPERADOR CARLOS V / PASEO. PRADO;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441287;4473402;N;
2025S093033;18/08/2025;9:00:00;PASEO. CASTELLANA, 119;119;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;441451;4478751;S;
2025S093194;18/08/2025;17:00:00;CALL. ALCALDE SAINZ DE BARANDA, 21;21;3;RETIRO;Choque contra obstáculo fijo;;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442711;4474256;N;
2025S093385;19/08/2025;20:35:00;PASEO. RECOLETOS, 2;2;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;441254;4474583;N;
2025S093385;19/08/2025;20:35:00;PASEO. RECOLETOS, 2;2;4;SALAMANCA;Caída;Despejado;Bicicleta;Peatón;De 15 a 17 años;Mujer;14;Sin asistencia sanitaria;441254;4474583;N;
2025S093385;19/08/2025;20:35:00;PASEO. RECOLETOS, 2;2;4;SALAMANCA;Caída;Despejado;Bicicleta;Peatón;De 15 a 17 años;Mujer;14;Sin asistencia sanitaria;441254;4474583;N;
2025S093385;19/08/2025;20:35:00;PASEO. RECOLETOS, 2;2;4;SALAMANCA;Caída;Despejado;Bicicleta;Peatón;De 15 a 17 años;Mujer;14;Sin asistencia sanitaria;441254;4474583;N;
2025S093535;20/08/2025;9:45:00;CALL. LILI ALVAREZ, 0;0;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437697;4482012;N;
2025S093667;20/08/2025;16:05:00;CALL. MENDEZ ALVARO / CALL. MEJORADA DEL CAMPO;38;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441856;4472358;N;
2025S093871;21/08/2025;0:45:00;CALL. PORTALEGRE, 106;106;11;CARABANCHEL;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;438561;4470677;N;
2025S093904;21/08/2025;9:10:00;PASEO. CHOPERA / PQUE. MADRID RIO;6;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;1;Atención en urgencias sin posterior ingreso;440157;4471908;N;
2025S094101;21/08/2025;22:40:00;CALL. SALVADOR VICENTE MARTIN / POLIG. ALUCHE-AVENIDA DE LOS POBLADOS;9;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437916;4469440;N;
2025S094256;22/08/2025;11:23:00;CTRA. SERVICIO AVENIDA DE AMERICA Y DE LA HISPANIDAD / CTRA. SERVICIO AVENIDA DE AMERICA Y DE LA HISPANIDAD;0;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;;;451152;4480845;N;
2025S094256;22/08/2025;11:23:00;CTRA. SERVICIO AVENIDA DE AMERICA Y DE LA HISPANIDAD / CTRA. SERVICIO AVENIDA DE AMERICA Y DE LA HISPANIDAD;0;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;;;451152;4480845;N;
2025S094372;22/08/2025;19:00:00;PASEO. ERMITA DEL SANTO, 16;16;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;438646;4473680;N;
2025S094528;22/08/2025;23:00:00;CALL. ARRASTARIA / CALL. ARACNE;2;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;450308;4477736;N;
2025S094638;23/08/2025;21:33:00;AVDA. GRAN VIA DE VILLAVERDE / CALL. BENIMAMET;12;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441850;4466678;N;
2025S094652;24/08/2025;0:45:00;CALL. CLAUDIO MOYANO / PASEO. PRADO;1;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441295;4473431;N;
2025S094812;24/08/2025;12:45:00;CALL. ANTONIO DE CABEZON, 93;93;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442071;4484246;N;
2025S094812;24/08/2025;12:45:00;CALL. ANTONIO DE CABEZON, 93;93;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;442071;4484246;N;
2025S094827;24/08/2025;18:08:00;CALL. SEGOVIA / RONDA. SEGOVIA;45;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;439160;4473937;N;
2025S094830;24/08/2025;22:53:00;CALL. CLARA CAMPOAMOR, 73;73;11;CARABANCHEL;Choque contra obstáculo fijo;;Bicicleta;Conductor;De 25 a 29 años;Hombre;;;437803;4470171;S;
2025S095089;25/08/2025;19:00:00;CALL. VERDAD / CALL. FRANCISCO JAVIER TORRONTERAS GADEA;11;11;CARABANCHEL;Colisión frontal;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;;;439199;4471762;N;
2025S095184;25/08/2025;23:05:00;CALL. BRAVO MURILLO / CALL. SAN GERMAN;216;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;440522;4478757;N;
2025S095758;27/08/2025;11:15:00;PASEO. CASTAÑOS / platanos;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437020;4474326;N;
2025S095758;27/08/2025;11:15:00;PASEO. CASTAÑOS / platanos;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437020;4474326;N;
2025S095923;27/08/2025;18:30:00;PQUE. LINEAL DEL MANZANARES, 0;0;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;442042;4469070;N;
2025S096170;28/08/2025;10:00:00;CALL. OÑA, 71;71;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443719;4482297;N;
2025S096479;28/08/2025;22:00:00;CALL. GAZTAMBIDE, 53;53;7;CHAMBERÍ;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439320;4476385;N;
2025S096551;29/08/2025;0:05:00;PSAJE. TIELMES, 4;4;14;MORATALAZ;Colisión lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;445953;4472931;N;
2025S096551;29/08/2025;0:05:00;PSAJE. TIELMES, 4;4;14;MORATALAZ;Colisión lateral;Despejado;Bicicleta;Pasajero;Menor de 5 años;Hombre;1;Atención en urgencias sin posterior ingreso;445953;4472931;N;
2025S096557;29/08/2025;3:35:00;GTA. MARQUES DE VADILLO / CALL. GENERAL RICARDOS;6;11;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439244;4472152;N;
2025S096865;30/08/2025;0:50:00;CALL. CARTAGENA, 18;18;4;SALAMANCA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443127;4475934;N;
2025S096956;30/08/2025;9:15:00;PQUE. ENRIQUE TIERNO GALVAN, 0;0;2;ARGANZUELA;Atropello a animal;;Bicicleta;Conductor;De 25 a 29 años;Hombre;;;442036;4470930;N;
2025S096963;30/08/2025;12:30:00;CTRA. ACCESO A LA ESTACION DE O'DONNELL / CALL. SEIS;10;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;449688;4477681;N;
2025S096966;30/08/2025;13:20:00;CALL. SAN DELFIN, 3;3;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;Más de 74 años;Mujer;;;439936;4471847;N;
2025S096992;30/08/2025;19:35:00;CALL. GRAN VIA, 52;52;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;440028;4474718;N;
2025S097156;31/08/2025;13:20:00;CALL. ARROYOFRESNO / CALL. CANTALEJO;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;;;437093;4480813;N;
2025S097190;31/08/2025;20:30:00;CALL. BLAS CABRERA / AVDA. LAS AGUILAS;1;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;434168;4470454;N;
2025S097229;01/09/2025;2:00:00;AVDA. MONASTERIO DE SILOS, 63;63;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;4;Fallecido 24 horas;441026;4484029;N;
2025S097282;01/09/2025;10:10:00;CALL. VELAZQUEZ / CALL. DON RAMON DE LA CRUZ;61;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441995;4475613;N;
2025S097290;01/09/2025;10:45:00;CALL. MARCELO USERA, 166;166;12;USERA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;439336;4470760;N;
2025S097375;01/09/2025;14:00:00;CALL. ANICETO MARINAS, 82;82;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;3;Ingreso superior a 24 horas;438174;4475404;N;
2025S097798;02/09/2025;14:30:00;CALL. FUENTE CARRANTONA / AUTOV. M-23;61;14;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;;;446766;4474012;N;
2025S097953;02/09/2025;19:25:00;CALL. SACRAMENTO / CALL. VILLA;3;1;CENTRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;;;439529;4474005;N;
2025S098107;02/09/2025;22:55:00;AVDA. COMUNIDADES / CALL. MINERVA;1;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;3;Ingreso superior a 24 horas;448351;4471669;N;
2025S098152;03/09/2025;1:44:00;PQUE. MADRID RIO / GTA. PIRAMIDES;+00750I;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439464;4472412;N;
2025S098275;03/09/2025;11:10:00;AVDA. CIUDAD DE BARCELONA, 2;2;3;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441535;4473084;N;
2025S098336;03/09/2025;14:51:00;CALL. CANARIAS, 26;26;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441024;4472607;N;
2025S098442;03/09/2025;17:55:00;CALL. PRINCIPE DE VERGARA, 289;289;5;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;2;Ingreso inferior o igual a 24 horas;442621;4478980;N;
2025S098472;03/09/2025;17:50:00;CALL. MESONERO ROMANOS, 8;8;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;;;440273;4474610;N;
2025S098703;04/09/2025;8:15:00;PASEO. LA HABANA, 4;4;5;CHAMARTÍN;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;441431;4477671;N;
2025S098703;04/09/2025;8:15:00;PASEO. LA HABANA, 4;4;5;CHAMARTÍN;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;441431;4477671;N;
2025S098925;04/09/2025;17:35:00;AVDA. ANDES, 50;50;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447541;4478614;N;
2025S098960;04/09/2025;19:00:00;CARRETERA DE SERVICIO. 28049;+01410S;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;441825;4485868;N;
2025S099034;04/09/2025;20:45:00;PASEO. EMBARCADERO, 1;1;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;438531;4474469;N;
2025S099060;04/09/2025;20:40:00;PASEO DE YESERIAS 51;0;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;439745;4472292;N;
2025S099060;04/09/2025;20:40:00;PASEO DE YESERIAS 51;0;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439745;4472292;N;
2025S099060;04/09/2025;20:40:00;PASEO DE YESERIAS 51;0;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;439745;4472292;N;
2025S099108;04/09/2025;22:50:00;CALL. PRINCIPE DE VERGARA, 254;254;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442582;4478557;N;
2025S099343;04/09/2025;21:55:00;CALL. FERMIN CABALLERO, 76;76;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439420;4481446;N;
2025S099337;05/09/2025;13:50:00;CALL. VELAZQUEZ, 69;69;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Hombre;;;442011;4475747;N;
2025S099437;05/09/2025;18:15:00;GTA. SAN VICENTE, 1;1;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438855;4474572;N;
2025S099463;05/09/2025;18:50:00;CALL. REAL DE ARGANDA / CALL. POZA DE LA SAL;28;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;448459;4469871;N;
2025S099619;06/09/2025;3:45:00;CALL. BRAVO MURILLO / CALL. FRANCOS RODRIGUEZ;213;6;TETUÁN;Colisión frontal;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;440460;4478619;S;
2025S099685;06/09/2025;9:30:00;GTA. ANTONIO BONET / CALL. MARIA DE LAS MERCEDES DE BORBON;0;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447104;4483192;N;
2025S100016;07/09/2025;6:30:00;CALL. MIRA EL RIO BAJA, 14;14;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;439855;4473277;N;
2025S100066;07/09/2025;8:30:00;PASEO. CASTAÑOS, 0;0;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437592;4474335;N;
2025S100066;07/09/2025;8:30:00;PASEO. CASTAÑOS, 0;0;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437592;4474335;N;
